candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
58,"Once upon a time there was a little bear. He lived in a small house in the woods. He was lonely and wished he had a friend. One day there was a warm, sunny day so Bear decided to take a walk. As he was walking along the path, he spotted a big wooden house. He",64,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0006312642944976687,False,False,True,,ok,
59,"One warm summer day, a small girl named Charlotte ran out to the backyard with glee. She was so excited for a new adventure that day! She noticed a beautiful palm tree in the center of the backyard and ran towards it. When she made it to the base of the palms, she saw an ant on the ground inching its way up the trunk at a slow, steady pace. Charlotte watched it for a few moments, and then said, â€œhello ant! Why are you running so slow?â€ The ant looked up at her and said, â€œI'm running slow because I'm",128,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
59,"One warm summer day, a small girl named Charlotte ran out to the backyard with glee. She was so excited for a new adventure that day! She noticed a beautiful palm tree in the center of the backyard and ran towards it. When she made it to the base of the palms, she saw an ant on the ground inching its way up the trunk at a slow, steady pace. Charlotte watched it for a few moments, and then said, â€œhello ant! Why are you running so slow?â€ The ant looked up at her and said, â€œI'm running slow because I'm",128,0.015625,sdpa,native,float16,B_one_short,2,0.0078125,0.0005113755469210446,False,False,True,,ok,
59,"One warm summer day, a small girl named Charlotte ran out to the backyard with glee. She was so excited for a new adventure that day! She noticed a beautiful palm tree in the center of the backyard and ran towards it. When she made it to the base of the palms, she saw an ant on the ground inching its way up the trunk at a slow, steady pace. Charlotte watched it for a few moments, and then said, â€œhello ant! Why are you running so slow?â€ The ant looked up at her and said, â€œI'm running slow because I'm",128,0.015625,sdpa,native,float16,C_seven_short,8,0.0078125,0.0005472287884913385,False,False,True,,ok,
59,"One warm summer day, a small girl named Charlotte ran out to the backyard with glee. She was so excited for a new adventure that day! She noticed a beautiful palm tree in the center of the backyard and ran towards it. When she made it to the base of the palms, she saw an ant on the ground inching its way up the trunk at a slow, steady pace. Charlotte watched it for a few moments, and then said, â€œhello ant! Why are you running so slow?â€ The ant looked up at her and said, â€œI'm running slow because I'm",128,0.015625,sdpa,native,float16,D_one_long,2,0.0078125,0.00045977605623193085,False,False,True,,ok,
59,"One warm summer day, a small girl named Charlotte ran out to the backyard with glee. She was so excited for a new adventure that day! She noticed a beautiful palm tree in the center of the backyard and ran towards it. When she made it to the base of the palms, she saw an ant on the ground inching its way up the trunk at a slow, steady pace. Charlotte watched it for a few moments, and then said, â€œhello ant! Why are you running so slow?â€ The ant looked up at her and said, â€œI'm running slow because I'm",128,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0005472287884913385,False,False,True,,ok,
60,"Once upon a time, there was a big elephant. He was walking in the jungle. He liked to wander around and see new things. One day, he hurt his foot on a rock. It was very painful. The elephant tried to keep walking, but it hurt too much. He sat down and cried. Suddenly, a kind monkey came by. The monkey saw that the elephant was hurt. She climbed up the elephant's leg and looked at his foot. The monkey saw a big cut. She wanted to help the elephant. The monkey went to get some leaves from a nearby tree. She put the leaves on the",128,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
60,"Once upon a time, there was a big elephant. He was walking in the jungle. He liked to wander around and see new things. One day, he hurt his foot on a rock. It was very painful. The elephant tried to keep walking, but it hurt too much. He sat down and cried. Suddenly, a kind monkey came by. The monkey saw that the elephant was hurt. She climbed up the elephant's leg and looked at his foot. The monkey saw a big cut. She wanted to help the elephant. The monkey went to get some leaves from a nearby tree. She put the leaves on the",128,0.015625,sdpa,native,float16,B_one_short,2,0.0078125,0.0007174551719799638,False,False,True,,ok,
60,"Once upon a time, there was a big elephant. He was walking in the jungle. He liked to wander around and see new things. One day, he hurt his foot on a rock. It was very painful. The elephant tried to keep walking, but it hurt too much. He sat down and cried. Suddenly, a kind monkey came by. The monkey saw that the elephant was hurt. She climbed up the elephant's leg and looked at his foot. The monkey saw a big cut. She wanted to help the elephant. The monkey went to get some leaves from a nearby tree. She put the leaves on the",128,0.015625,sdpa,native,float16,C_seven_short,8,0.0078125,0.0006918552098795772,False,False,True,,ok,
60,"Once upon a time, there was a big elephant. He was walking in the jungle. He liked to wander around and see new things. One day, he hurt his foot on a rock. It was very painful. The elephant tried to keep walking, but it hurt too much. He sat down and cried. Suddenly, a kind monkey came by. The monkey saw that the elephant was hurt. She climbed up the elephant's leg and looked at his foot. The monkey saw a big cut. She wanted to help the elephant. The monkey went to get some leaves from a nearby tree. She put the leaves on the",128,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.0005703024799004197,False,False,True,,ok,
60,"Once upon a time, there was a big elephant. He was walking in the jungle. He liked to wander around and see new things. One day, he hurt his foot on a rock. It was very painful. The elephant tried to keep walking, but it hurt too much. He sat down and cried. Suddenly, a kind monkey came by. The monkey saw that the elephant was hurt. She climbed up the elephant's leg and looked at his foot. The monkey saw a big cut. She wanted to help the elephant. The monkey went to get some leaves from a nearby tree. She put the leaves on the",128,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0006918552098795772,False,False,True,,ok,
61,"Lily was a little girl who liked to mail letters to her friends. She had many stickers and crayons to make her letters pretty. One day, she found a big spider in her room. She was scared of the spider and wanted to get rid of it. She had an idea. She put the spider in a",64,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
61,"Lily was a little girl who liked to mail letters to her friends. She had many stickers and crayons to make her letters pretty. One day, she found a big spider in her room. She was scared of the spider and wanted to get rid of it. She had an idea. She put the spider in a",64,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0006271987222135067,False,False,True,,ok,
61,"Lily was a little girl who liked to mail letters to her friends. She had many stickers and crayons to make her letters pretty. One day, she found a big spider in her room. She was scared of the spider and wanted to get rid of it. She had an idea. She put the spider in a",64,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0006217131740413606,False,False,True,,ok,
61,"Lily was a little girl who liked to mail letters to her friends. She had many stickers and crayons to make her letters pretty. One day, she found a big spider in her room. She was scared of the spider and wanted to get rid of it. She had an idea. She put the spider in a",64,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.0006217131740413606,False,False,True,,ok,
61,"Lily was a little girl who liked to mail letters to her friends. She had many stickers and crayons to make her letters pretty. One day, she found a big spider in her room. She was scared of the spider and wanted to get rid of it. She had an idea. She put the spider in a",64,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0004980408120900393,False,False,True,,ok,
62,"One day, a crazy reindeer named",8,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
62,"One day, a crazy reindeer named",8,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0006385674932971597,False,False,True,,ok,
62,"One day, a crazy reindeer named",8,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0004986278363503516,False,False,True,,ok,
62,"One day, a crazy reindeer named",8,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.00047728331992402673,False,False,False,83,ok,
62,"One day, a crazy reindeer named",8,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0005715260631404817,False,False,True,,ok,
63,"Alyx excitedly rushed down to the underground railway. Her mother had warned her that it was a very competitive place, but Alyx was determined to give it her best try. On the way, she heard a loud whistle and saw some people rushing around, making loud noises. When Alyx arrived",64,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
63,"Alyx excitedly rushed down to the underground railway. Her mother had warned her that it was a very competitive place, but Alyx was determined to give it her best try. On the way, she heard a loud whistle and saw some people rushing around, making loud noises. When Alyx arrived",64,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.00036907650064677,False,False,True,,ok,
